Latitude,Longitude,% Yield Anomaly,crop,temperature,precipitation,type,datetime
5.875,29.625,7.57042692,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.625,29.625,17.26371785,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.375,29.625,16.52219466,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.125,29.625,23.40396567,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.875,29.625,11.23907338,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.625,29.625,,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.375,29.625,8.7177153,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.125,29.625,11.70670958,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.875,29.625,2.37469328,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.625,29.625,4.48519036,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.375,29.875,-70.45998716,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.125,29.875,-70.45998716,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.875,29.875,-32.55876878,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.625,29.875,-37.66581711,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.375,29.875,-41.82754286,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.125,29.875,-37.88435549,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.875,29.875,-38.07038504,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.625,29.875,-40.31529918,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.375,29.875,-27.6407414,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.125,29.875,-28.52809764,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.875,29.875,-16.17587882,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.625,29.875,-10.491796,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.375,29.875,-30.9858438,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.125,29.875,-30.38369917,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.875,29.875,-15.89999708,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.625,29.875,-14.67388508,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.375,29.875,-1.83329946,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.125,29.875,-0.40348404,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.875,29.875,7.57042692,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.625,29.875,17.26371785,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.375,29.875,16.52219466,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.125,29.875,23.40396567,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.875,29.875,11.23907338,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.625,29.875,,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.375,29.875,8.7177153,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.125,29.875,11.70670958,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.875,29.875,2.37469328,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.625,29.875,4.48519036,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.375,30.125,-43.74005197,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.125,30.125,-43.74005197,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.875,30.125,-41.5351875,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.625,30.125,-47.0817659,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.375,30.125,-39.61129468,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.125,30.125,-33.40081992,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.875,30.125,-41.10451986,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.625,30.125,-40.00977438,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.375,30.125,-46.62528058,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.125,30.125,-47.27082939,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.875,30.125,-27.90654099,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.625,30.125,-26.74916881,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.375,30.125,-6.01999294,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.125,30.125,-6.2709749,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.875,30.125,-23.15628298,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.625,30.125,-13.28063868,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.375,30.125,5.82753427,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.125,30.125,19.6945445,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.875,30.125,25.68090406,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.625,30.125,33.43104692,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.375,30.125,26.51984847,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.125,30.125,48.58452912,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.875,30.125,34.03777937,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.625,30.125,,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.375,30.125,8.22149694,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.125,30.125,,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.875,30.125,11.8303598,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.625,30.125,18.06171671,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.375,30.375,-43.14856172,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.125,30.375,-43.14856172,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.875,30.375,-47.00109026,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.625,30.375,-48.10795873,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.375,30.375,-42.46178495,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.125,30.375,-33.7159354,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.875,30.375,-42.77154323,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.625,30.375,-41.3374301,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.375,30.375,-50.51998045,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.125,30.375,-35.58619513,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.875,30.375,-16.62295562,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.625,30.375,-14.75700325,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.375,30.375,-6.37685427,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.125,30.375,-7.34131,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.875,30.375,-13.18010555,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.625,30.375,-12.68004878,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.375,30.375,-11.31965715,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.125,30.375,12.0097333,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.875,30.375,21.95686288,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.625,30.375,34.13495122,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.375,30.375,33.85463685,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.125,30.375,50.08403944,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.875,30.375,17.86728378,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.625,30.375,32.28696799,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.375,30.375,4.83583527,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.125,30.375,13.87036767,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.875,30.375,12.81912003,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.625,30.375,,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.375,30.625,-57.50988377,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.125,30.625,-57.50988377,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.875,30.625,-54.43491105,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.625,30.625,-52.81888502,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.375,30.625,-33.46677095,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.125,30.625,-33.54806832,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.875,30.625,-33.49396001,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.625,30.625,-29.85678632,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.375,30.625,-46.10699117,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.125,30.625,-41.26162287,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.875,30.625,-28.22356312,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.625,30.625,-22.34235977,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.375,30.625,-29.94048528,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.125,30.625,-31.08867984,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.875,30.625,-15.3503407,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.625,30.625,2.20386443,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.375,30.625,-8.27287585,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.125,30.625,-11.48079255,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.875,30.625,15.69345324,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.625,30.625,25.12930064,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.375,30.625,21.95904799,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.125,30.625,53.63742832,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.875,30.625,36.43042808,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.625,30.625,,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.375,30.625,26.44261296,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.125,30.625,20.7227719,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.875,30.625,20.06250847,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.625,30.625,,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.375,30.875,-63.53146017,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.125,30.875,-63.53146017,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.875,30.875,-37.06258356,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.625,30.875,-57.38806543,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.375,30.875,-35.98144818,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.125,30.875,-36.07966475,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.875,30.875,-31.10205533,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.625,30.875,-31.93490947,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.375,30.875,-42.2063111,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.125,30.875,-50.98634018,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.875,30.875,-30.614618,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.625,30.875,-29.15454247,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.375,30.875,-31.10003073,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.125,30.875,-30.99675619,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.875,30.875,-8.05544087,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.625,30.875,-0.0702593,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.375,30.875,-1.30762437,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.125,30.875,-10.35608089,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.875,30.875,-1.40991149,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.625,30.875,19.03758967,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.375,30.875,22.20887593,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.125,30.875,39.33827805,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.875,30.875,-13.43315563,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.625,30.875,3.69108252,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.375,30.875,,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.125,30.875,,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.875,30.875,24.38719327,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.625,30.875,,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.375,31.125,-60.61106301,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.125,31.125,-60.61106301,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.875,31.125,-60.16713763,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.625,31.125,-58.74970003,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.375,31.125,-65.60484599,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.125,31.125,-56.85848829,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.875,31.125,-45.66987636,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.625,31.125,-44.78599048,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.375,31.125,-41.84590215,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.125,31.125,-41.04513396,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.875,31.125,-32.50093608,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.625,31.125,-34.0233645,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.375,31.125,-22.0505069,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.125,31.125,-25.71524129,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.875,31.125,-6.27165426,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.625,31.125,4.56782459,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.375,31.125,6.37469296,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.125,31.125,5.77853704,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.875,31.125,13.90523246,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.625,31.125,41.35635309,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.375,31.125,28.94638303,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.125,31.125,29.89271342,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.875,31.125,4.04543198,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.625,31.125,,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.375,31.125,,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.125,31.125,,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.875,31.125,8.6833983,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.625,31.125,17.52197246,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.375,31.375,-59.34455546,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.125,31.375,-59.34455546,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.875,31.375,-59.31573842,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.625,31.375,-59.72715069,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.375,31.375,-62.45382796,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.125,31.375,-45.14295377,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.875,31.375,-45.21740799,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.625,31.375,-43.77515086,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.375,31.375,-44.33055095,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.125,31.375,-42.46492219,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.875,31.375,-32.63283075,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.625,31.375,-35.45853618,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.375,31.375,-23.33320858,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.125,31.375,-21.12926745,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.875,31.375,-13.13278197,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.625,31.375,-9.08069483,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.375,31.375,2.11205375,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.125,31.375,2.56599715,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.875,31.375,9.67194741,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.625,31.375,34.76114616,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.375,31.375,13.55509276,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.125,31.375,19.9309614,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.875,31.375,4.0999451,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.625,31.375,18.49486311,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.375,31.375,-26.27117185,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.125,31.375,,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.875,31.375,5.48340952,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.625,31.375,17.66846128,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.375,31.625,-41.4638763,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.125,31.625,-41.4638763,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.875,31.625,-53.3942997,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.625,31.625,-54.62944426,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.375,31.625,-58.95503453,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.125,31.625,-43.93186248,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.875,31.625,-48.35106443,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.625,31.625,-50.85859844,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.375,31.625,-27.49512943,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.125,31.625,-20.47094802,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.875,31.625,-34.39338381,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.625,31.625,-33.82994879,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.375,31.625,-24.59918219,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.125,31.625,-24.44814149,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.875,31.625,-15.28720827,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.625,31.625,-5.35244845,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.375,31.625,-8.78167736,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.125,31.625,-4.67292318,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.875,31.625,6.0783498,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.625,31.625,18.25445976,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.375,31.625,22.18106445,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.125,31.625,20.73708686,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.875,31.625,-11.08078932,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.625,31.625,-18.20172752,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.375,31.625,3.46538045,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.125,31.625,8.42217972,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.875,31.625,,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.625,31.625,,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.375,31.875,-70.67342656,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.125,31.875,-70.67342656,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.875,31.875,-57.38509051,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.625,31.875,-59.80273531,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.375,31.875,-47.75358952,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.125,31.875,-46.11362895,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.875,31.875,-42.27175154,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.625,31.875,-45.93439419,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.375,31.875,-26.38501165,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.125,31.875,-23.07477357,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.875,31.875,-35.61869088,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.625,31.875,-31.83869236,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.375,31.875,-22.78735662,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.125,31.875,-23.82824461,spring wheat,-1,20,Temperature/Precipitation Sensitivity Tests,2018-01-01
