Latitude,Longitude,% Yield Anomaly,crop,temperature,precipitation,type,datetime
8.375,29.875,-31.22018776,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.125,29.875,-30.66201235,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.875,29.875,-13.4890352,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.625,29.875,-11.46196556,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.375,29.875,-49.19360841,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.125,29.875,-47.14686608,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.875,29.875,-36.2871591,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.625,29.875,-36.02342927,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.375,29.875,-25.28262108,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.125,29.875,-23.97643835,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.875,29.875,-8.88440057,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.625,29.875,-1.14328159,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.375,29.875,-4.01664829,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.125,29.875,2.27264906,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.875,29.875,-0.38755312,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.625,29.875,18.37082428,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.375,29.875,1.52986924,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.125,29.875,0.45430498,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.875,29.875,-6.12273943,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.625,29.875,-5.62403543,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.375,30.125,-49.83588633,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.125,30.125,-49.83588633,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.875,30.125,-55.24803093,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.625,30.125,-56.78688374,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.375,30.125,-50.48067159,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.125,30.125,-44.19730224,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.875,30.125,-56.55160023,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.625,30.125,-55.74282081,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.375,30.125,-64.04798168,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.125,30.125,-63.02415665,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.875,30.125,-37.86628371,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.625,30.125,-36.85423659,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.375,30.125,-10.79182067,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.125,30.125,-8.03892426,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.875,30.125,-44.47469545,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.625,30.125,-35.01403136,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.375,30.125,-19.26669853,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.125,30.125,-7.29610451,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.875,30.125,-4.69831295,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.625,30.125,5.28259602,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.375,30.125,18.88496796,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.125,30.125,37.17297246,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.875,30.125,21.30491733,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.625,30.125,26.65150661,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.375,30.125,8.79760384,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.125,30.125,3.29613883,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.875,30.125,7.5101728,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.625,30.125,5.87910312,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.375,30.375,-46.79371587,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.125,30.375,-46.79371587,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.875,30.375,-56.03639362,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.625,30.375,-57.11937217,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.375,30.375,-51.44070366,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.125,30.375,-45.52753321,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.875,30.375,-56.817619,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.625,30.375,-55.32740739,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.375,30.375,-64.00354361,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.125,30.375,-55.56250102,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.875,30.375,-30.60001229,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.625,30.375,-29.35871827,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.375,30.375,-8.08919927,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.125,30.375,-7.49114215,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.875,30.375,-37.0574831,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.625,30.375,-34.07261702,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.375,30.375,-31.00147502,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.125,30.375,-12.24516945,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.875,30.375,-5.38721006,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.625,30.375,5.56941146,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.375,30.375,27.72524071,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.125,30.375,32.81673307,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.875,30.375,6.76374631,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.625,30.375,18.38897696,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.375,30.375,3.66468956,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.125,30.375,9.30316626,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.875,30.375,9.54902945,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.625,30.375,12.81912003,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.375,30.625,-70.15968372,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.125,30.625,-70.15968372,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.875,30.625,-69.60466034,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.625,30.625,-68.06134043,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.375,30.625,-41.94345615,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.125,30.625,-40.77553272,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.875,30.625,-40.70179842,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.625,30.625,-31.20575452,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.375,30.625,-64.89254048,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.125,30.625,-58.83656193,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.875,30.625,-41.65467423,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.625,30.625,-39.52151754,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.375,30.625,-50.22519918,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.125,30.625,-49.86591922,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.875,30.625,-34.72331173,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.625,30.625,-22.00291028,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.375,30.625,-14.22636208,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.125,30.625,-17.5677706,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.875,30.625,-9.50861334,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.625,30.625,-0.97789576,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.375,30.625,-6.59299679,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.125,30.625,22.14554038,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.875,30.625,-0.30189262,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.625,30.625,-0.40961133,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.375,30.625,11.37956232,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.125,30.625,6.70600469,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.875,30.625,9.95344063,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.625,30.625,,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.375,30.875,-78.53565816,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.125,30.875,-78.53565816,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.875,30.875,-65.43133651,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.625,30.875,-68.81158073,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.375,30.875,-41.87420319,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.125,30.875,-43.13391051,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.875,30.875,-31.50497287,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.625,30.875,-39.58520378,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.375,30.875,-59.92595735,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.125,30.875,-72.79398264,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.875,30.875,-46.71428889,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.625,30.875,-42.08081178,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.375,30.875,-49.88690425,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.125,30.875,-49.31760913,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.875,30.875,-29.98438786,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.625,30.875,-23.97653138,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.375,30.875,-4.42309309,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.125,30.875,-17.36155319,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.875,30.875,-28.28177048,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.625,30.875,-10.56027479,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.375,30.875,-5.67814021,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.125,30.875,0.10498773,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.875,30.875,-14.16611726,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.625,30.875,-3.28186795,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.375,30.875,,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.125,30.875,23.57440979,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.875,30.875,11.33539204,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.625,30.875,21.09914475,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.375,31.125,-71.16331135,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.125,31.125,-71.16331135,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.875,31.125,-73.31400729,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.625,31.125,-69.69212746,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.375,31.125,-77.33345345,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.125,31.125,-75.28155035,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.875,31.125,-54.49973959,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.625,31.125,-52.69701912,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.375,31.125,-54.65095881,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.125,31.125,-55.77508907,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.875,31.125,-37.87733506,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.625,31.125,-42.09316252,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.375,31.125,-33.44958223,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.125,31.125,-38.05053631,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.875,31.125,-32.07022102,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.625,31.125,-24.65834231,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.375,31.125,-18.25890226,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.125,31.125,-19.86662596,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.875,31.125,-14.40984436,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.625,31.125,14.01885902,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.375,31.125,-2.148831,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.125,31.125,-0.25975392,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.875,31.125,-7.40454322,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.625,31.125,19.76910692,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.375,31.125,,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.125,31.125,,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.875,31.125,1.9326846,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.625,31.125,9.94395906,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.375,31.375,-70.12627695,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.125,31.375,-70.12627695,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.875,31.375,-70.48000833,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.625,31.375,-71.28113765,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.375,31.375,-104.09014681,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.125,31.375,-64.85763995,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.875,31.375,-52.59020065,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.625,31.375,-53.18804016,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.375,31.375,-52.59381451,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.125,31.375,-53.54666169,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.875,31.375,-38.6149398,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.625,31.375,-42.35491534,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.375,31.375,-32.15989126,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.125,31.375,-32.46829056,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.875,31.375,-34.70508472,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.625,31.375,-31.18845685,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.375,31.375,-20.90475159,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.125,31.375,-19.9809674,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.875,31.375,-12.53358769,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.625,31.375,7.96280767,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.375,31.375,-8.84748732,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.125,31.375,-2.30692414,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.875,31.375,-13.35569283,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.625,31.375,-0.79738808,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.375,31.375,-43.89487792,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.125,31.375,,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.875,31.375,-28.50966912,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.625,31.375,6.52395463,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.375,31.625,-55.9051327,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.125,31.625,-55.9051327,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.875,31.625,-65.18785578,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.625,31.625,-63.26771678,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.375,31.625,,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.125,31.625,-53.02360402,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.875,31.625,-67.36357217,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.625,31.625,-72.09795973,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.375,31.625,-36.71969081,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.125,31.625,-30.45433656,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.875,31.625,-45.54907711,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.625,31.625,-44.99838548,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.375,31.625,-44.27035565,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.125,31.625,-44.51680172,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.875,31.625,-44.35788727,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.625,31.625,-38.84701497,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.375,31.625,-27.43544014,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.125,31.625,-24.31444516,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.875,31.625,-29.68295778,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.625,31.625,-17.08506171,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.375,31.625,-5.60338145,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
5.125,31.625,-5.84552413,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.875,31.625,-18.20172752,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.625,31.625,-24.17858568,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.375,31.625,-13.34873132,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
4.125,31.625,-12.00473546,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.875,31.625,,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
3.625,31.625,,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.375,31.875,-82.41378696,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
10.125,31.875,-82.41378696,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.875,31.875,-75.14894448,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.625,31.875,-76.68384611,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.375,31.875,-57.08651073,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
9.125,31.875,-54.52086116,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.875,31.875,-58.85470616,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.625,31.875,-65.102915,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.375,31.875,-34.82810313,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
8.125,31.875,-33.89192169,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.875,31.875,-49.93478345,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.625,31.875,-43.05726405,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.375,31.875,-41.95705936,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
7.125,31.875,-43.99565454,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.875,31.875,-48.65477231,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.625,31.875,-53.38603824,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
6.375,31.875,-33.65221467,spring wheat,0,0,Temperature/Precipitation Sensitivity Tests,2018-01-01
