datetime,timber_production,cereal_production,rainfall,temperature,latitude,longitude
2018-02-01,299556,27737379,low,high,8.487346473834691,42.37632049004228
2018-12-01,883333,5319601,low,high,7.340717639287298,36.72158413195933
2018-12-01,1977731,26902922,low,high,9.246177645650587,40.64213686823196
2018-11-01,1744981,17490110,low,high,5.876725360252351,44.40294279390787
2018-10-01,2058220,15869054,low,high,6.234993012024624,40.57266868384822
2018-12-01,2004147,29177571,low,high,5.013619062434765,43.643699124222515
2018-01-01,644762,6238781,low,high,12.75855881817305,36.55414165403554
2018-02-01,2282882,15438561,low,high,8.255137338260369,43.507866873715905
2018-08-01,686854,3033197,low,high,8.683163915030084,41.4673302489128
2018-03-01,1811800,17434024,low,high,10.61011040008579,35.26898819105941
2018-07-01,1971041,2621058,low,high,14.256183580290337,39.474879285422105
2018-06-01,630649,18682843,low,high,8.079191301598602,43.89466745406101
2018-05-01,1224892,8327780,low,high,13.943075841322392,37.587321795947176
2018-07-01,493871,12196934,low,high,9.588763655170563,37.1451013935071
2018-10-01,1101649,29658496,low,high,10.92779186941964,41.3796549138531
2018-06-01,2605044,14036024,low,high,14.359040126748152,38.42586969869156
2018-07-01,1537116,5678756,low,high,9.46274180982994,34.43241325571692
2018-09-01,159015,20742877,low,high,10.175170478567757,37.82558274583828
2018-07-01,2419216,29307444,low,high,6.549625118105092,41.154506201543825
2018-03-01,543032,139798,low,high,6.1378405674876,41.1624005927965
2018-11-01,1309026,6403613,low,high,12.207867343825042,35.76005716908543
2018-04-01,2105709,1179086,low,high,9.545546888711955,38.638304898105744
2018-08-01,2698478,8470301,low,high,11.923091275922014,39.54032581295135
2018-12-01,635785,26516943,low,high,12.868091642400971,38.20347911892819
2018-04-01,2189400,21668785,low,high,5.285539542235688,41.565878354982516
2018-03-01,2338470,5563075,low,high,7.365671792786565,41.91700387342072
2018-02-01,2431930,14603692,low,high,4.5166846882337275,36.39323845481563
2018-12-01,1706722,5992853,low,high,10.000725255593585,41.631062280385635
2018-04-01,1962607,9221559,low,high,14.417958643417705,39.21241213570076
2018-11-01,1651265,1900274,low,high,14.290018942933472,37.23296633430455
2018-01-01,459085,13572925,low,high,9.325719321443342,38.48532431450844
2018-10-01,936739,19010352,low,high,11.757535679294499,37.67506569369122
2018-04-01,2340069,19580740,low,high,4.90018814959756,39.49980569499103
2018-11-01,1754963,2755242,low,high,11.26036451199768,39.873589159898934
2018-04-01,821127,13330082,low,high,8.915060667403825,38.031533693708475
2018-10-01,1278953,6405477,low,high,6.693925822464006,42.38594400254479
2018-06-01,2109940,13089949,low,high,9.585554676787336,42.70734147805254
2018-12-01,2199586,26703959,low,high,12.61375553685762,39.578426943483386
2018-04-01,1198628,18715124,low,high,11.8304496403242,35.9801310704747
2018-11-01,626388,13034268,low,high,6.067393556594954,35.03379036179558
2018-12-01,885814,25163221,low,high,7.267167006082729,38.82700723756863
2018-07-01,2652568,10699163,low,high,8.93838389640834,34.72473606938515
2018-05-01,2702703,26401072,low,high,7.201398983168225,34.49966867784855
2018-01-01,2332887,16533439,low,high,9.108797885709848,38.46018415747923
2018-09-01,772271,2560921,low,high,7.804089093880918,38.306739125024976
2018-08-01,2672611,4965101,low,high,6.1522871047862715,46.07262735504626
2018-05-01,1316274,1039535,low,high,5.55259925783551,39.24251888895977
2018-08-01,1274564,19906559,low,high,7.534522184085985,34.42077740035293
2018-10-01,913778,28032188,low,high,6.951493436062341,34.65530557547974
2018-05-01,2674493,11197297,low,high,13.744590750599599,40.37374193541564
2018-04-01,388230,12432218,low,high,9.577213042089443,34.5972041153671
2018-05-01,1624690,5046068,low,high,10.980431810807008,40.63184518272246
2018-03-01,1499250,14396354,low,high,6.710919255074494,42.52952759834857
2018-04-01,454873,188327,low,high,14.548937224152603,38.21439546386386
2018-04-01,803220,22204889,low,high,6.563980303685045,36.62614418085101
2018-08-01,1887707,10570510,low,high,8.256261294419309,41.894696786044705
2018-12-01,2804389,3609012,low,high,10.417585139462256,36.69891731757409
2018-04-01,1426940,20984602,low,high,4.736594341624839,38.28858308244816
2018-07-01,1874071,29298869,low,high,4.426981159673083,37.282608865695224
2018-05-01,2592292,5411787,low,high,10.413950194269008,36.7175038469548
2018-05-01,2532550,10095000,low,high,7.257441817232495,43.150064857491
2018-08-01,690152,26325373,low,high,10.581611031732095,41.139444904959646
2018-11-01,1332593,21503963,low,high,6.586725755978735,40.4559378141961
2018-08-01,2464473,24371006,low,high,7.600194207222776,36.48586966288334
2018-06-01,2230174,17467149,low,high,9.884965950186324,41.62984626098687
2018-03-01,2395799,12295641,low,high,8.624046683087936,37.65431195834448
2018-05-01,182092,26176192,low,high,10.388602588200367,35.364201223672964
2018-03-01,1633258,20208455,low,high,11.459131007882528,39.345105293425384
2018-03-01,373989,5396972,low,high,9.232936032055962,35.31160931994804
2018-09-01,2359579,19518457,low,high,12.662112508423661,35.84778976906193
2018-05-01,2409605,16605476,low,high,8.555330848711783,35.25681562716024
2018-09-01,1010634,26954057,low,high,8.08003235655291,34.77064536798593
2018-03-01,2037331,22087447,low,high,7.115861631633285,44.100941489949236
2018-11-01,2090234,3998707,low,high,8.781275869406926,43.16831796625301
2018-03-01,1780791,1208096,low,high,8.948570394321232,36.25718842857029
2018-05-01,2605541,21044216,low,high,5.647654765874417,42.82019496117313
2018-11-01,1028128,15444352,low,high,10.491344617931773,42.52452260015869
2018-10-01,392759,10005751,low,high,5.378972267609371,36.81007618478458
2018-05-01,1757441,7595415,low,high,8.68969027732552,37.23517215544085
2018-12-01,879679,8180611,low,high,11.75679833574564,39.18994900562973
2018-10-01,2987793,18194078,low,high,5.61429029571663,43.44481282260831
2018-06-01,510315,21697498,low,high,9.451472914911331,36.74620624128369
2018-01-01,2053011,17943243,low,high,7.101665702867109,46.993134085419626
2018-04-01,2750534,24708490,low,high,10.455130312625146,36.90840838321012
2018-02-01,1727086,887989,low,high,10.224841130280002,36.34325753863174
2018-01-01,341827,23210846,low,high,8.654999721375063,42.466417142068096
2018-02-01,1423395,28436567,low,high,13.340194140780845,41.47283051574372
2018-09-01,2943871,11064265,low,high,8.969461408488371,43.46712295958471
2018-05-01,2695510,21258687,low,high,9.57713779004574,41.84440323479133
2018-05-01,792475,27499074,low,high,7.172265258835553,36.26979231995829
2018-02-01,2403564,5233368,low,high,5.012716545832017,39.06477453108005
2018-07-01,704482,28671474,low,high,11.38952352164104,41.06734831486477
2018-03-01,2552260,20426969,low,high,9.59362439623907,36.32826314950049
2018-10-01,1718819,1134116,low,high,9.040575701603952,40.61084947088693
2018-06-01,1647995,24737314,low,high,7.762116542018652,42.44788400880417
2018-10-01,949495,29283747,low,high,9.759338690529628,34.863410147206515
2018-09-01,2788536,22474515,low,high,11.434319135189602,40.602829398045955
2018-09-01,2586821,21702309,low,high,12.932262761433334,36.71645532658126
2018-07-01,1755257,15707243,low,high,5.063478276156796,41.709825038125985
2018-03-01,1724126,22959570,low,high,11.979808777628756,41.994257007170106
2018-09-01,2498375,11832216,low,high,8.964951535533345,34.297748316655884
2018-10-01,1780885,28692975,low,high,11.616275487598632,35.08901033814167
2018-12-01,118851,1586675,low,high,5.019819423932422,38.91754434649793
2018-09-01,2256103,17971379,low,high,6.151139158042119,43.725275595973514
2018-09-01,2435616,16321071,low,high,9.178557962626886,40.05821358765979
2018-10-01,2807865,9651786,low,high,6.55212453757113,40.23742911379411
2018-11-01,1842805,1653794,low,high,5.6259763830018645,37.655238277615936
2018-02-01,1206013,13809236,low,high,13.683909359658001,37.15781733387517
2018-10-01,322701,17155611,low,high,9.883473234489315,39.15190949282943
2018-01-01,2589895,10589358,low,high,10.239588140753499,38.896074813829
2018-12-01,2087654,20875379,low,high,6.384526579713619,43.197025147249164
2018-12-01,189831,26355019,low,high,10.858394091447238,40.995937032763905
2018-04-01,1973853,19352149,low,high,9.574665008558952,43.094009549133276
2018-06-01,2558114,9978502,low,high,9.993190889669238,38.41322929261176
2018-03-01,562093,7413217,low,high,7.248995987168323,39.57474217007805
2018-09-01,2052983,6192619,low,high,8.838332770067083,34.40393509650934
2018-09-01,1960734,19329398,low,high,13.927503089843015,40.4422081452035
2018-11-01,1951837,28584325,low,high,7.168512994943357,37.7762629084568
2018-02-01,832129,16600821,low,high,12.237951840272178,39.99329331924734
2018-12-01,330323,23896497,low,high,10.990203787862217,42.67590430117976
2018-03-01,2132822,10307931,low,high,9.48129774708713,41.343127652481876
2018-12-01,2443625,4850245,low,high,14.088566329680814,37.18429300932133
2018-08-01,2804998,9773825,low,high,12.97131876470208,41.8993930270674
2018-02-01,2932525,6621308,low,high,6.432323012873393,37.96817747998551
2018-06-01,847714,10438845,low,high,9.569566377091,42.94783679061478
2018-03-01,552896,821022,low,high,6.515605503434243,35.09072102143953
2018-05-01,895278,27696816,low,high,7.8842553869128515,34.40270425375883
2018-12-01,870167,1290530,low,high,9.99540742784157,38.99214186197932
2018-03-01,2340579,15084712,low,high,5.780620872274699,40.910568075394984
2018-06-01,111486,6744303,low,high,7.358650055620977,35.372313145293504
2018-05-01,240845,12594264,low,high,4.65864920880231,39.57859432986017
2018-01-01,1890405,24729413,low,high,6.719623153727656,40.796648214765774
2018-10-01,2498192,8816013,low,high,7.540393240764878,37.24381353196857
2018-02-01,938008,3371170,low,high,11.797485223331135,35.417729077479706
2018-02-01,1926482,13146687,low,high,7.8027947343169,34.03477286273735
2018-03-01,932893,14328179,low,high,8.25969902930356,41.33634391585068
2018-06-01,2601139,17247637,low,high,10.282735815931558,40.59481886944218
2018-11-01,1662978,3295585,low,high,7.5122662343562485,36.20595567699033
2018-06-01,2814626,24899130,low,high,7.84450430875309,44.572367977525275
2018-02-01,1252988,2950043,low,high,5.685461430130327,41.60741568059032
2018-09-01,139465,10090814,low,high,10.90132725721029,39.15308325228551
2018-08-01,1288543,23059704,low,high,4.998771935679782,36.33406648479162
2018-03-01,1340757,26700498,low,high,5.481063272397991,38.09959775003876
2018-10-01,481911,8182732,low,high,10.2648201941592,35.885357465819226
2018-02-01,1461650,12929103,low,high,13.775485164356958,39.342187459532695
2018-02-01,2348196,13767255,low,high,11.942092590155566,35.72015355904644
2018-02-01,1572350,21555273,low,high,7.794695425859819,44.094289566366044
2018-01-01,490485,14504016,low,high,5.617519921144966,44.5106071387932
2018-06-01,163568,6422562,low,high,12.312210098677951,40.11935504303453
2018-09-01,811520,9826525,low,high,7.04040189614607,42.26123086600434
2018-03-01,1752167,20328140,low,high,9.374830314090502,37.89831815612603
2018-04-01,1683188,10411322,low,high,11.038981557233477,35.09158059791943
2018-09-01,1119481,378289,low,high,9.437183843704954,38.5072882377995
2018-08-01,951962,21699714,low,high,7.350353984570107,42.50884788572198
2018-07-01,1795103,12595440,low,high,6.55697091402333,42.138829990519866
2018-04-01,398475,13059924,low,high,14.146238631538035,39.9492359415566
2018-10-01,417181,12227915,low,high,7.989935996298201,44.49318799007733
2018-11-01,1844398,29793570,low,high,9.716853866072046,35.787914110440724
2018-12-01,343497,29093038,low,high,13.253300622502232,41.135414413161655
2018-04-01,2794273,14453151,low,high,8.052350127465335,37.94923606183226
2018-08-01,1195591,8438715,low,high,8.338929566457963,33.282144661090676
2018-01-01,671449,4987868,low,high,6.148302621199658,42.981464509912726
2018-03-01,556786,20118419,low,high,5.317802270016847,36.70673578206057
2018-06-01,1361985,4383240,low,high,8.17808672908513,35.48016147422761
2018-11-01,620529,26757391,low,high,3.6386520012646613,38.57657856076427
2018-08-01,1080911,2878024,low,high,7.426924768119185,47.06572423850693
2018-10-01,226815,3809878,low,high,7.877658679448381,42.5825718728089
2018-06-01,2917036,8771204,low,high,3.8888584153052617,39.77967651913228
2018-06-01,2193998,18039376,low,high,9.269990949676647,34.56322391996548
2018-04-01,1932827,17878917,low,high,8.890288474732797,37.97184132385424
2018-10-01,2859552,7269293,low,high,11.726763845706953,40.29376463332989
2018-06-01,1777548,27858364,low,high,13.978511862070537,37.02210806166407
2018-02-01,173573,24374057,low,high,7.715092281616239,35.40613635636772
2018-10-01,1781133,13777904,low,high,12.5762858695204,40.07817968402036
2018-05-01,2502301,25390951,low,high,11.989234379828545,39.18480161633434
2018-01-01,159403,22676691,low,high,4.624694451015331,39.65623789274192
2018-02-01,1677862,10732088,low,high,12.29408226218573,37.706170306364896
2018-09-01,2749363,12860083,low,high,5.135096677657399,38.99914573144129
2018-11-01,257354,24493719,low,high,7.3789785391058516,40.89004814965946
2018-06-01,813656,12058866,low,high,12.31336676991434,40.3577052230522
2018-08-01,1523865,3278912,low,high,13.05360010777607,41.230272346474194
2018-05-01,752431,23170579,low,high,8.712880343660544,40.16516116363489
2018-02-01,1525561,21860948,low,high,13.78774086838742,40.23801561175202
2018-06-01,2489432,10716718,low,high,7.475093020658628,43.156545964265284
2018-01-01,2775435,14796050,low,high,6.119300920437578,40.25913544474035
2018-03-01,611979,19528798,low,high,8.932834952650841,34.25556028596908
2018-07-01,2560185,23760570,low,high,11.535269527533696,39.609717531489295
2018-10-01,361552,8470388,low,high,6.837601282403629,37.80359147744532
2018-06-01,2623393,27472067,low,high,13.738063665877096,36.794942559488675
2018-06-01,2959308,9046909,low,high,4.935347631611874,44.799269669884374
2018-08-01,2633712,22926934,low,high,13.176806216631036,36.34734074002062
2018-11-01,816664,27257825,low,high,10.579576502109898,35.90540619109737
2018-12-01,2012278,13306952,low,high,6.546447683239558,44.562217523146174
2018-05-01,1500553,16071965,low,high,6.715746764079229,45.1275641669028
2018-07-01,103769,25772763,low,high,10.182277141143636,38.528592650548276
2018-02-01,110691,451662,low,high,8.18506321175876,36.62344113557443
2018-10-01,2032463,24360355,low,high,7.586953155773025,34.25683099270669
2018-09-01,2058653,23014962,low,high,8.877755837601462,37.98341947201539
2018-03-01,1589740,16679638,low,high,7.947625316370382,46.461244209301924
2018-08-01,2871634,29893228,low,high,7.519504041712102,44.0422716247144
2018-04-01,2099451,2902107,low,high,10.8257253400929,35.255439652762135
2018-04-01,1487677,17877144,low,high,14.675987507490692,38.17400033143913
2018-11-01,2885793,20463280,low,high,7.303542624556003,45.52874896869611
2018-06-01,1378637,23390264,low,high,9.609741749460241,37.13301192082012
2018-04-01,1201508,9234371,low,high,11.742967078373868,38.40376319083402
2018-04-01,2641795,15148400,low,high,10.950201339687869,37.656205708986235
2018-01-01,2745844,14244749,low,high,9.644728873676842,43.023262795306124
2018-10-01,2635258,10025102,low,high,4.126756968274645,39.78520679162814
2018-11-01,2898014,3779449,low,high,6.441177499904262,38.84310111791962
2018-06-01,1281497,12666596,low,high,5.873340979104338,42.510665546209076
2018-12-01,673325,12185510,low,high,8.841591963893803,39.93395304365678
2018-03-01,2041570,7137659,low,high,5.642240540831679,35.97829677056071
2018-12-01,1101726,20735472,low,high,7.61921379305318,46.877479921213215
2018-06-01,2244401,22903007,low,high,8.041955851964435,38.829352697477596
2018-10-01,295723,22450344,low,high,10.441052865392942,38.65366752383781
2018-06-01,2186571,15811715,low,high,7.539940965663132,40.78607779231095
2018-08-01,930705,12779328,low,high,7.033748455270337,40.72715380648774
2018-05-01,1353076,29969157,low,high,7.599633516487936,40.8669207698258
2018-02-01,1601705,5859144,low,high,10.740414450608228,35.940672753068874
2018-02-01,2032857,7441761,low,high,11.95183751835798,41.86660163617823
2018-06-01,1433498,18102097,low,high,11.151673186639657,38.851826976350175
2018-03-01,398773,21653919,low,high,6.039646901288862,36.283423881565355
2018-05-01,2500024,5564229,low,high,8.521553813048142,36.94277821460637
2018-04-01,1171491,25814205,low,high,9.581945539100772,35.4885986985283
2018-02-01,2401799,15029870,low,high,9.95471743603224,35.03967999481043
2018-09-01,2209721,1193159,low,high,7.92814664320897,43.693335442319416
2018-07-01,2479088,25418626,low,high,11.933632466963294,41.20743468312738
2018-12-01,1171186,23872096,low,high,10.459905970794791,42.72227891100852
2018-03-01,1200993,29633934,low,high,13.661385535301436,36.84405047952545
2018-08-01,424157,23492696,low,high,8.970011107715166,43.29851244099553
2018-07-01,573761,5940602,low,high,7.179975803251845,39.70533059812344
2018-08-01,929907,11300885,low,high,10.592967962430052,38.96905408481438
2018-03-01,2626931,14024264,low,high,7.968396837873089,44.30349008504662
2018-08-01,2429692,27299836,low,high,7.582633662619971,37.472232839700496
2018-04-01,329243,11561885,low,high,14.291181837173113,37.9505930441394
2018-05-01,2887639,3685169,low,high,12.207040029084737,41.74740004052947
2018-12-01,2897649,21806051,low,high,11.321966996836252,39.09226299273877
2018-02-01,1930251,26704098,low,high,5.02718302225339,42.82383790973978
2018-11-01,837571,26050264,low,high,6.787123269446997,42.63295961499349
2018-01-01,2974502,15234514,low,high,8.23841503112224,46.134259470319506
2018-12-01,1225394,8426862,low,high,7.9280408806817455,43.25469042270549
2018-11-01,446851,19967800,low,high,7.336824951931439,42.85284372268514
2018-05-01,563475,26413607,low,high,8.557503609085408,45.06555771592243
2018-08-01,115384,13514525,low,high,7.4544602817992285,43.62788537679302
2018-05-01,2336003,27697717,low,high,8.31010964674267,42.781876066297606
2018-09-01,1051047,9608444,low,high,10.903144576891918,41.54100234255283
2018-10-01,225265,1167120,low,high,9.470109233566893,37.3372565372141
2018-12-01,2101901,5070988,low,high,9.131819399639292,38.62919350515581
2018-01-01,2489893,7942818,low,high,6.483937199758333,44.06945663652521
2018-04-01,199951,23474483,low,high,7.375051779725522,37.77571394878564
2018-08-01,1031112,20537701,low,high,7.356193984037549,46.645470750967675
2018-11-01,705136,27479944,low,high,11.616627684872212,38.85300330936842
2018-04-01,762266,3090407,low,high,6.393745919339089,45.3722332721409
2018-12-01,1792306,23779988,low,high,9.363795757372811,37.57215373418588
2018-12-01,886348,26135903,low,high,4.960746051927773,37.32508565230131
2018-01-01,1759599,12837542,low,high,9.35596634436422,36.29158979190586
2018-07-01,1425340,5814089,low,high,4.842880215661348,43.438125395716966
2018-03-01,2867575,1143465,low,high,11.933691022330567,41.28032918909678
2018-10-01,929553,27846443,low,high,12.147556022422584,37.385353706857174
2018-04-01,1441866,24565922,low,high,6.480036841056718,44.532435779478945
2018-11-01,714759,21876943,low,high,5.139313122961594,39.68744657628221
2018-05-01,2588686,17115679,low,high,6.948213385433423,46.448304409066935
2018-10-01,512091,22117166,low,high,7.618798244712696,36.471278452155346
2018-05-01,2273347,24254700,low,high,8.701271474029745,34.89876170356543
2018-05-01,2924770,13765262,low,high,9.007879400814776,43.48526261945325
2018-01-01,1320383,29642999,low,high,5.646372304451127,35.712995478089645
2018-10-01,2374538,5851971,low,high,7.96286631617082,46.07064205850354
2018-05-01,2706907,12126952,low,high,11.285561742600237,41.07528572876218
2018-09-01,1023816,1452838,low,high,13.579454280429882,36.48449597580424
2018-01-01,2341032,17478239,low,high,4.346193049386681,41.12923967498213
2018-09-01,2739914,12089389,low,high,9.795870863566414,36.74912440885725
2018-06-01,1698876,9724350,low,high,10.833103427946035,37.84983372081655
2018-01-01,2769681,8632624,low,high,11.798480072648887,35.31190798079231
2018-10-01,2143312,18441228,low,high,8.647027996757199,34.39954213617424
2018-03-01,2059808,10350170,low,high,7.0938840859238965,36.339484317835876
2018-09-01,2422373,4434714,low,high,8.33458379452176,41.53703988829075
2018-08-01,402689,25807204,low,high,8.773048965925096,38.57994915305264
2018-05-01,1377820,6229062,low,high,14.463059919112395,38.885747824098786
2018-09-01,1768957,25049430,low,high,9.490124879546979,39.20352226121617
2018-01-01,2763599,5470496,low,high,8.532448508347475,37.05672030588717
2018-06-01,1829649,22140572,low,high,12.027088299910202,38.764792605136414
2018-10-01,867501,23840606,low,high,4.646613147700486,42.41157011299351
2018-07-01,958726,2697062,low,high,13.618182905697859,40.99854735650233
2018-06-01,1208464,26590159,low,high,10.76657482010329,40.87481374206008
2018-09-01,2221944,3652033,low,high,6.586323488077786,45.62677855904456
2018-09-01,1814733,1279150,low,high,6.127451682146453,37.52298909877824
2018-06-01,2805100,23503814,low,high,13.628319374838318,39.36431131708515
2018-06-01,1406913,17383832,low,high,5.762245763534608,42.86315556440923
2018-04-01,1659925,22993477,low,high,10.99554695814755,35.224866671311005
2018-03-01,1578155,15609674,low,high,10.40674920857216,37.958399002782656
2018-07-01,1286592,10869214,low,high,7.6684094062843045,36.13581397856163
2018-09-01,1616906,735876,low,high,8.095551451833924,45.029014992963106
2018-10-01,1717705,25328420,low,high,10.37395103944469,36.546160074073136
2018-02-01,1305494,19062895,low,high,7.796215878548134,42.558807641802794
2018-05-01,2168977,28910328,low,high,8.981908297591225,34.202275903455
2018-06-01,2614035,23162379,low,high,4.490298495144232,37.520560416777315
2018-03-01,1107824,25797920,low,high,5.144224970817423,44.60236807285179
2018-08-01,1772121,6893780,low,high,13.667841211678079,40.168303447148645
2018-04-01,922707,13406416,low,high,11.885809297318161,39.51645483463032
2018-07-01,187111,26081812,low,high,7.0360543427812825,44.47991846019469
2018-09-01,1578824,14475290,low,high,4.115953761870237,38.803522187762205
2018-10-01,1438438,8031710,low,high,10.813820490880762,37.37876272491707
2018-02-01,1655794,11405459,low,high,10.711926106751381,40.4576244079335
2018-04-01,2191574,23334349,low,high,5.260457127981134,41.84816561888127
2018-07-01,1267772,5919853,low,high,10.543058483334567,42.3709284196554
2018-10-01,1297023,25279894,low,high,4.512157187302688,40.372092159469744
2018-02-01,1339847,5197269,low,high,6.764772413490453,42.31969368388455
2018-09-01,616156,11484646,low,high,6.50031637420852,46.13893926050308
2018-11-01,624878,23771004,low,high,7.659078478927713,46.28221310651568
2018-04-01,2483721,27571111,low,high,4.987283108831375,44.56488602839059
2018-02-01,2075946,6874843,low,high,7.7146739804758075,47.00366614633401
2018-11-01,1164014,3696261,low,high,7.584769471940093,40.44922458820647
2018-02-01,1097844,23133492,low,high,9.172637676559944,34.93447548901008
2018-12-01,2749894,17359015,low,high,9.241843788772925,41.45566628275404
2018-07-01,2969119,13254474,low,high,13.367680873915543,39.356403141153194
2018-10-01,2584829,12984418,low,high,8.164574859742672,38.79923584221317
2018-11-01,2871523,9300917,low,high,7.85197440411992,45.323013629410625
2018-11-01,896568,26139042,low,high,8.434997458226736,44.03863131993079
2018-09-01,139740,8058585,low,high,6.000998274835688,35.31889157966062
2018-06-01,1819287,20193651,low,high,6.290557482842033,39.68390373814623
2018-08-01,2168111,9003118,low,high,13.013891504486539,39.42876742747364
2018-06-01,1721127,11176049,low,high,10.85667003957514,41.121942955772845
2018-01-01,1484482,1999029,low,high,10.051170444178243,35.79709470554283
2018-10-01,1047283,12252207,low,high,10.405916017712855,42.195439658623414
2018-05-01,2178647,17104904,low,high,7.433769290540055,47.031313188292486
2018-10-01,2622047,9248490,low,high,7.635155306447426,44.161391039555696
2018-12-01,1130671,3187024,low,high,10.02161609294335,37.56848363458686
2018-12-01,673531,1152929,low,high,6.185934133380247,45.2545067437907
2018-02-01,897108,1144297,low,high,6.788320356255008,36.05560806925495
2018-06-01,301938,7620083,low,high,7.932235914340369,37.1348461949319
2018-11-01,2419938,7648648,low,high,8.3467443893772,39.620613016144915
2018-07-01,724208,28728883,low,high,11.057894717781535,36.12063410401754
2018-01-01,201186,21638976,low,high,5.67513862030171,39.40656497613894
2018-04-01,1426209,1319610,low,high,13.15797552458221,39.29185816407851
2018-01-01,1178000,26348535,low,high,10.247326144387594,36.98246767285261
2018-01-01,1799273,25499762,low,high,9.918174359898272,41.751050669141556
2018-01-01,508763,17435980,low,high,5.664583087755082,42.03923244204051
2018-11-01,136407,5074114,low,high,8.443018296789651,35.93148999140361
2018-03-01,1265126,24921144,low,high,5.527634025094285,40.87351192461524
2018-05-01,2019566,11820871,low,high,10.451812127427146,39.297568944812475
2018-10-01,872359,24007236,low,high,9.176029661788053,34.90029506726606
2018-03-01,1377825,8910990,low,high,8.631202304146022,36.22307155190067
2018-02-01,2766716,4261501,low,high,10.163943647577053,40.5109149568198
2018-06-01,1175144,1974163,low,high,6.401969023255362,44.30542882709037
2018-01-01,2194413,25882748,low,high,5.529779602114559,44.563129891144854
2018-11-01,1431112,25241946,low,high,4.051137876301044,38.26722157922835
2018-02-01,2176024,28621031,low,high,5.910197938164655,35.00361525672163
2018-01-01,1774876,5253880,low,high,8.32999088677473,43.45424865688446
2018-03-01,1144139,9828711,low,high,10.37978674251539,41.57438269873611
2018-12-01,1991871,21556077,low,high,5.934097810096749,39.104123978424845
2018-08-01,1293495,7919805,low,high,9.684039428396037,35.06109042384563
2018-08-01,713954,21696084,low,high,7.3789778609283925,44.13154580809763
2018-01-01,1614770,18568522,low,high,6.397891468880449,42.43866517327627
2018-03-01,1163737,27095697,low,high,7.079625911531916,41.76554554001599
