datetime,timber_production,cereal_production,rainfall,temperature,latitude,longitude
2018-09-01,209330,28494567,high,medium,6.818429272844124,46.56994386082677
2018-02-01,1996951,29694842,high,medium,6.964747459033088,35.321082207361094
2018-04-01,2000633,11339606,high,medium,7.400018318743165,36.18266630309549
2018-06-01,1929208,17534718,high,medium,7.187713386345903,44.28623605673431
2018-02-01,2949607,1747243,high,medium,5.954260436003741,40.607261830079395
2018-02-01,154735,17219472,high,medium,11.295867542242231,35.14279572383444
2018-12-01,1880304,19875585,high,medium,4.9410159462617,43.18819482917495
2018-08-01,1114867,4102918,high,medium,6.45862045144595,40.194415796988935
2018-10-01,1267959,6533714,high,medium,10.442740893934623,40.13038200075927
2018-03-01,2398717,2974176,high,medium,9.129546659401349,35.560873026465664
2018-05-01,1252815,5898534,high,medium,10.975085942602082,40.574415077253796
2018-11-01,1080440,4625835,high,medium,6.907721497258342,43.286190004747105
2018-10-01,190057,23283643,high,medium,13.87878769283402,39.1203943964112
2018-12-01,1655711,17290944,high,medium,6.849412549346103,35.784757442119016
2018-10-01,642106,17155128,high,medium,5.764357769899801,43.292596786358345
2018-05-01,2333779,17925724,high,medium,6.422940651209199,44.89452107564742
2018-11-01,2897344,6273314,high,medium,5.810128492184148,36.24506996108104
2018-03-01,2387178,713324,high,medium,6.936721379794301,35.61449440063338
2018-10-01,152029,14459641,high,medium,10.743236467885074,41.44880372704483
2018-06-01,2198758,20321771,high,medium,5.1690411705766985,36.1679977623908
2018-03-01,2006316,6190978,high,medium,6.051403732267824,39.173602433399004
2018-09-01,1367100,615496,high,medium,9.369203456442795,41.70970601214963
2018-04-01,2664908,21573303,high,medium,11.606539599869276,38.54046980084149
2018-02-01,1549382,10043688,high,medium,9.055143921345987,40.88080215129877
2018-02-01,2953518,4989697,high,medium,6.718344581907454,45.66573987344332
2018-06-01,2020804,27636566,high,medium,4.320352981260076,38.45605480293156
2018-08-01,1756266,9165988,high,medium,11.267179807507747,39.67936008931781
2018-02-01,2180205,25056403,high,medium,6.779033499042066,34.92713772986501
2018-06-01,2174696,27292050,high,medium,7.54714319744846,43.02069856429081
2018-03-01,2748080,25918311,high,medium,5.594931065026001,45.302857668655456
2018-07-01,510882,2333219,high,medium,8.90760893434475,44.03578392629476
2018-02-01,2257221,1993392,high,medium,7.612603947482764,45.513981528693094
2018-01-01,315520,18258770,high,medium,9.636817562482442,41.91011424943786
2018-09-01,252553,6400805,high,medium,7.6990331247341635,45.70155254667502
2018-11-01,1688054,10013481,high,medium,5.538880803686445,38.32434134765296
2018-04-01,2374784,22943263,high,medium,13.038021846166844,41.4856719274694
2018-12-01,1116469,27250177,high,medium,9.912733349147581,37.66854095891038
2018-04-01,1803102,23500617,high,medium,7.709565358217304,36.42900005554493
2018-06-01,1457655,3307207,high,medium,5.03523214743125,36.173883365244656
2018-10-01,2528479,9343213,high,medium,11.51654315152386,37.51592120620677
2018-06-01,968796,6933622,high,medium,14.3610750705774,39.69420421360121
2018-12-01,2520312,16371481,high,medium,8.046139859349598,45.5253814364026
2018-06-01,2981023,10518725,high,medium,6.3387365265075655,45.93514830342509
2018-01-01,1374985,6501511,high,medium,9.925873711358058,34.88794776136368
2018-12-01,1091141,11536065,high,medium,9.559941264079331,35.11802039361671
2018-10-01,652126,18420406,high,medium,12.19348835342061,37.870100827245444
2018-09-01,706115,24230355,high,medium,6.778854794082806,37.401840764136715
2018-06-01,2403384,5127348,high,medium,9.64573676791918,42.66763661098796
2018-04-01,988145,3192977,high,medium,6.833677941419192,44.940735328975606
2018-05-01,408229,15247599,high,medium,11.104164550074694,40.63786652429854
2018-04-01,158380,24124536,high,medium,13.415006326740373,37.03399208598142
2018-07-01,2662152,2007575,high,medium,10.077438735963247,41.21061118362916
2018-03-01,1053670,17097215,high,medium,13.83568504669676,39.31663478415867
2018-01-01,361087,1656603,high,medium,12.060379608970866,36.294380087052765
2018-08-01,2679823,25617271,high,medium,3.8883690207943857,38.38848892989969
2018-02-01,275305,16802710,high,medium,7.093280550240685,46.92515339900764
2018-07-01,1618140,3937709,high,medium,7.508736358743606,41.03640938082882
2018-06-01,1495111,17220879,high,medium,10.792891635223256,42.064025242968334
2018-12-01,2658418,27578817,high,medium,8.22497275856783,40.13209239330102
2018-12-01,1442725,7179500,high,medium,7.227958604060884,38.92070542111884
2018-06-01,765419,28142188,high,medium,11.007513371590157,36.997144896858366
2018-12-01,2302465,18981151,high,medium,11.870363152738731,39.35309427603549
2018-09-01,1752194,26980356,high,medium,11.618901689058257,39.847521503009894
2018-07-01,2169642,3157373,high,medium,8.332201872739594,36.05034854472817
2018-06-01,789455,6623710,high,medium,6.917410535979445,45.879342381186575
2018-06-01,937981,14357775,high,medium,8.072713871342458,39.08248249957856
2018-03-01,2618084,9603391,high,medium,10.804051691492543,38.84163625491702
2018-02-01,1111396,624158,high,medium,7.892629909380201,46.915636598530725
2018-12-01,2800229,1314196,high,medium,12.005084399653642,38.000928718245106
2018-02-01,2598572,27474301,high,medium,9.706948387015029,34.439090238099794
2018-03-01,157320,4320896,high,medium,4.3253102830754635,41.908522174896234
2018-02-01,1842452,16026625,high,medium,12.419811527551428,38.93454711878517
2018-04-01,2148484,19520227,high,medium,6.878025996391879,41.80867427869116
2018-06-01,245436,20964666,high,medium,4.5779554806406,42.0798480312388
2018-10-01,2613029,5005625,high,medium,7.242911633849744,40.996094997920125
2018-11-01,2303791,2317052,high,medium,10.109805654007282,35.01486286995795
2018-09-01,1388871,16246205,high,medium,6.82982955879205,42.35724766139298
2018-05-01,682920,16738782,high,medium,9.877054224119352,38.80510581375307
2018-06-01,2969641,28897955,high,medium,11.99559717282899,41.634202152143196
2018-05-01,2726943,9432722,high,medium,11.278537112336682,36.55705701119086
2018-06-01,647414,6133197,high,medium,7.952286736976773,34.75272891084635
2018-09-01,1807976,17164824,high,medium,8.500746539406496,41.00543853313834
2018-08-01,1345828,11389982,high,medium,7.98494785517299,33.448145704578074
2018-05-01,716627,25386147,high,medium,5.544828959046214,37.449407968618345
2018-04-01,2469408,23178466,high,medium,8.187932382074706,43.774670004282235
2018-12-01,978415,6303046,high,medium,6.7738020246663995,38.29490695746507
2018-03-01,2493885,23083290,high,medium,12.216255958928336,36.76874918401105
2018-11-01,2617425,23877423,high,medium,8.817820310409589,43.419073818901175
2018-06-01,1295107,21713823,high,medium,5.650674989828564,42.1077405350608
2018-02-01,1370511,20389125,high,medium,13.119571600464285,38.286584939233904
2018-02-01,948161,29098309,high,medium,6.5279355491585225,44.57632775555176
2018-02-01,186239,5825287,high,medium,9.046672168317972,37.04392485796059
2018-10-01,865783,27019563,high,medium,6.040251508927401,40.59868524577513
2018-02-01,2145263,14444075,high,medium,12.599655887272286,40.77407881529109
2018-07-01,1797108,6966058,high,medium,10.301149113673098,39.344047686004615
2018-04-01,476312,23220491,high,medium,7.099224492368305,37.944745584785515
2018-03-01,999640,22781891,high,medium,7.257812679194453,36.96209776179738
2018-02-01,747732,2286985,high,medium,7.152415934406266,42.782717558296724
2018-09-01,549885,26142763,high,medium,4.256479808410478,42.20010500816201
2018-10-01,763292,12102521,high,medium,8.262982044217056,36.63773186929305
2018-07-01,1758378,16212098,high,medium,5.5316019435407595,45.43298662945851
2018-06-01,2696548,24605608,high,medium,13.072200793471417,39.16346352223316
2018-09-01,1232598,29641249,high,medium,4.902615795510057,38.77761159886191
2018-08-01,1374035,9058667,high,medium,14.353768874573325,37.61012922027858
2018-11-01,1507752,28740972,high,medium,13.56106493255115,39.260681050153146
2018-05-01,1471135,8832583,high,medium,13.504342622610686,40.85713152408279
2018-07-01,1653161,26517877,high,medium,12.651810440395185,37.019980316936426
2018-06-01,2633811,8998116,high,medium,8.5978898627643,43.04327064716886
2018-02-01,2684523,13179370,high,medium,11.196770618712858,39.42157739363752
2018-04-01,648346,29246655,high,medium,6.929228591877056,38.09331500784915
2018-07-01,721814,10363503,high,medium,10.770548065456024,37.84480007775239
2018-11-01,2689739,5298530,high,medium,5.9576794914363305,37.2729636642983
2018-02-01,517155,20962053,high,medium,7.588248866761477,40.50469305534918
2018-07-01,336334,625100,high,medium,4.397726419421902,38.97800150868847
2018-06-01,2110570,13663892,high,medium,9.436550690886236,40.3345778260979
2018-06-01,1744881,20993467,high,medium,13.129065724432374,38.999094888068385
2018-02-01,2563611,8689246,high,medium,5.1904572624326235,44.6892292375573
2018-03-01,1315105,16822984,high,medium,8.738448938037235,35.098848864423665
2018-07-01,463628,10027910,high,medium,4.250209051001072,37.242357813178444
2018-12-01,1928389,14031898,high,medium,7.166596540168562,34.90872962572133
2018-09-01,410884,27944527,high,medium,9.159875031773883,40.68974237951569
2018-10-01,1074101,4769446,high,medium,9.073845776294384,39.807790693994015
2018-04-01,872673,4453199,high,medium,11.921022807630607,40.279397510443644
2018-04-01,1794374,16855090,high,medium,6.45114815392102,35.91528177507514
2018-11-01,628726,9047048,high,medium,7.060121621661204,42.46617207395456
2018-02-01,460384,14611349,high,medium,7.362347740055492,43.3150963589163
2018-01-01,1015791,9188001,high,medium,9.046872686595783,38.12907991794963
2018-05-01,943146,9672702,high,medium,11.800101895283806,39.45375584381758
2018-12-01,1369232,25197934,high,medium,8.030179092673393,36.15285535273441
2018-04-01,669871,4346705,high,medium,6.206113701324805,39.73039682641064
2018-10-01,1703440,19118702,high,medium,5.068146385704393,41.52391751907446
2018-03-01,520538,17268768,high,medium,4.130071758612095,38.27108099986941
2018-12-01,2309847,23280421,high,medium,6.810063990595127,37.54262300039521
2018-10-01,633230,22602200,high,medium,5.067853159952326,43.780294402634354
2018-12-01,354445,21610528,high,medium,4.452825966281162,40.30018496948332
2018-03-01,139886,13662885,high,medium,12.343798519856518,37.72226786637499
2018-06-01,1156806,22516389,high,medium,3.779887271577529,39.308675140848536
2018-12-01,1882992,21571906,high,medium,10.963545952336009,40.264471081675204
2018-11-01,2202690,15555239,high,medium,11.624226366598892,38.08562312429919
2018-07-01,1379672,14188617,high,medium,9.456571823655281,37.477316992363306
2018-11-01,315147,7449734,high,medium,11.500945822975144,40.29956908453778
2018-02-01,1261584,28313278,high,medium,10.82098034048515,41.05444350080433
2018-08-01,2384840,13656978,high,medium,4.918318626267741,41.325698434829164
2018-01-01,381794,23147457,high,medium,8.404992635273947,35.17697485965166
2018-07-01,2530225,3326693,high,medium,13.94528906374778,37.55376718288824
2018-04-01,2346209,4676543,high,medium,3.98635838421601,41.36832302095654
2018-01-01,1265671,13968627,high,medium,11.106603072870577,39.82923805565961
2018-07-01,937458,21712408,high,medium,7.338531804629069,45.725763309061435
2018-03-01,1489794,18795980,high,medium,8.469505145032901,42.47455583742521
2018-09-01,683080,7958257,high,medium,9.154161824816645,40.42409712937563
2018-04-01,1505091,23026451,high,medium,8.423662198605847,36.6275943590972
2018-04-01,2796872,25075714,high,medium,8.078288558556082,45.39072221107902
2018-09-01,2562832,15934318,high,medium,11.48359136558534,37.666558677830906
2018-04-01,805568,16098874,high,medium,7.416345779636068,42.33610556644511
2018-12-01,1109289,2774840,high,medium,6.134481686189633,43.28570377856482
2018-12-01,1879670,28291653,high,medium,6.801311389332366,42.62983165567175
2018-09-01,2599614,17893236,high,medium,6.293830813230586,35.37641005138771
2018-06-01,921325,8254184,high,medium,6.7917351377719,35.71710760745252
2018-11-01,2144640,8141181,high,medium,7.601522186639943,39.44143903330106
2018-06-01,2166077,19796206,high,medium,8.659819469720386,44.53839739215289
2018-01-01,2022275,29128115,high,medium,7.196738981097799,38.44503354605976
2018-10-01,2106093,7319752,high,medium,6.517709040910409,35.55529558140189
2018-02-01,2892005,6736731,high,medium,8.310963314196853,37.2015602222268
2018-03-01,283112,12077816,high,medium,6.4519509881743335,41.06385080946078
2018-02-01,2266934,16686823,high,medium,4.050233101047319,41.09903716212525
2018-06-01,2872948,2089197,high,medium,7.052189366843212,36.07298176491009
2018-12-01,2313144,8914613,high,medium,7.3849286094766615,44.0216929946984
2018-04-01,2696807,675679,high,medium,9.759289251142746,43.24603338092559
2018-01-01,1733613,9174776,high,medium,10.722058449335654,37.281431032390024
2018-06-01,942723,9965966,high,medium,3.7364637107813774,39.77121647907396
2018-10-01,2040080,19561447,high,medium,9.896930669881076,35.009449456650756
2018-10-01,114837,11003903,high,medium,5.2012830632007745,37.075303341470914
2018-09-01,786506,15035003,high,medium,12.335930437846054,36.86156973053497
2018-09-01,2242819,15125872,high,medium,12.08006134291313,41.416090912221776
2018-03-01,1934528,22271989,high,medium,7.4883224800028545,42.8860763160286
2018-12-01,892745,24051234,high,medium,6.694227637687385,35.93970816161705
2018-11-01,2700900,20071104,high,medium,13.916320570224585,39.435211911794305
2018-09-01,2393801,4268575,high,medium,6.744637883256331,41.47073960519108
2018-12-01,800738,26049827,high,medium,8.356429881663813,41.34931277287136
2018-09-01,1725742,22446967,high,medium,5.694225225985015,41.18733666391147
2018-04-01,258526,25240310,high,medium,8.02852714274793,44.47539197913024
2018-06-01,780239,14210054,high,medium,7.056776601417181,43.391714955441046
2018-04-01,1617934,29828059,high,medium,12.330259192747633,39.4059696514347
2018-09-01,197679,5271322,high,medium,12.575348991932072,40.80798020611262
2018-09-01,2758154,283289,high,medium,13.421490709981743,36.550816801659195
2018-11-01,698798,2909641,high,medium,14.059271247858442,40.040111070991244
2018-06-01,1882253,1275917,high,medium,7.63765378951011,39.14718261965878
2018-10-01,1636497,3283863,high,medium,8.008536211837782,39.558757138620145
2018-11-01,1733648,27081745,high,medium,8.684236683306114,40.46729458108987
2018-07-01,1182088,17938734,high,medium,4.518085694522581,41.823757487975534
2018-05-01,2471414,22325903,high,medium,13.69715902193041,37.61884500915436
2018-02-01,1253059,14810909,high,medium,6.948023040804113,35.549235464258736
2018-12-01,2839774,16830644,high,medium,5.525037902375651,44.1888886254681
2018-01-01,1092450,7779255,high,medium,10.770563610184386,35.32949962040163
2018-04-01,1855786,23149647,high,medium,6.2122956750911,35.26587696199587
2018-06-01,669754,11229779,high,medium,8.105371368305912,42.07303681884516
2018-12-01,2926578,9403729,high,medium,12.62221178911018,37.02811925822302
2018-06-01,2146544,25742104,high,medium,9.302027486816772,34.5641820654921
2018-09-01,275821,25429807,high,medium,7.488314803610073,38.04677479020687
2018-05-01,2666180,26303292,high,medium,5.991206966613618,37.19566692430569
2018-05-01,2039127,9500112,high,medium,9.685358489003713,40.76198633054348
2018-09-01,1356918,14450459,high,medium,5.138932393263551,42.97967101532103
2018-08-01,2026335,4813034,high,medium,9.209134417120328,38.402737864261695
2018-03-01,1295174,2019036,high,medium,6.520291255013975,39.615855799898505
2018-07-01,2731416,4785851,high,medium,4.432776507375769,40.66450050076018
2018-11-01,2184511,14518280,high,medium,5.734086482298858,45.01163097577469
2018-04-01,401033,5592714,high,medium,4.921352587027741,36.69314563325818
2018-09-01,2421439,520311,high,medium,11.82210924520539,41.11688152040596
2018-08-01,495418,25734925,high,medium,7.830571841468751,38.018726856103406
2018-11-01,2557508,18052335,high,medium,7.026545414377898,34.67624575844017
2018-12-01,1591952,8611276,high,medium,5.4161693533471,42.056621031297844
2018-03-01,2781908,25364863,high,medium,5.798445796320256,38.37066557063355
2018-12-01,1772642,17030444,high,medium,12.564714237023356,38.43760699205023
2018-12-01,285612,5631778,high,medium,4.7862686117846875,36.20813840333788
2018-05-01,294272,15040589,high,medium,6.347160283257974,37.98650138751232
2018-06-01,2147454,5624921,high,medium,5.182635685769728,44.155563174250986
2018-11-01,2084716,8820256,high,medium,4.434622755454491,41.992689697537074
2018-04-01,1607708,26798540,high,medium,12.63302391249662,39.588510146904895
2018-09-01,1913517,24606974,high,medium,9.573942339549337,42.5316577542064
2018-05-01,2656108,1882147,high,medium,5.800079087109813,42.187127171023164
2018-05-01,821527,6608731,high,medium,9.515985612695234,36.30747396685683
2018-04-01,2644521,10001006,high,medium,12.151935561647612,38.06931930903014
2018-08-01,2599500,899772,high,medium,8.887495950057446,40.45950849788377
2018-01-01,665800,15269873,high,medium,4.896744188015149,36.79736189905188
2018-08-01,813053,4537053,high,medium,6.307032466663926,44.34241877779145
2018-08-01,1453802,18437318,high,medium,7.850267886797169,37.16862851636576
2018-10-01,1431433,16112139,high,medium,11.009871163478133,36.79299285640208
2018-01-01,2514273,20814794,high,medium,10.794337142402288,40.862614948597404
2018-01-01,2257600,24577542,high,medium,5.791046565589783,43.66690930459125
2018-01-01,1008143,6820916,high,medium,9.208754928794093,35.481704044850936
2018-10-01,1598946,3233716,high,medium,8.252578897374459,39.44147360933876
2018-03-01,972274,27898147,high,medium,10.249563534826304,37.412606762612334
2018-06-01,578472,5752931,high,medium,4.789096117115685,37.97485103834903
2018-02-01,1469544,19072964,high,medium,4.809892839020791,42.74147542865369
2018-09-01,2995367,13313610,high,medium,7.9083567853296755,39.176649254210005
2018-05-01,2373543,10486963,high,medium,5.006565956098519,41.59912649972411
2018-05-01,1245134,23606144,high,medium,5.34086458873775,38.28686409511627
2018-07-01,972178,16120706,high,medium,6.614866017867056,36.41643288399441
2018-02-01,968616,29035007,high,medium,11.614889857112416,38.17702714120074
2018-06-01,2907976,5771337,high,medium,8.381890268083424,45.72317981376515
2018-02-01,1759959,15068269,high,medium,8.886548253567572,41.439033771842006
2018-11-01,1138462,17358354,high,medium,7.5149418271351625,34.929465890254406
2018-05-01,1277272,7216615,high,medium,9.23139309830579,34.81832732522149
2018-03-01,679346,21001870,high,medium,14.520283816030283,39.75721334521887
2018-08-01,2167594,8309320,high,medium,10.073082332072495,36.839117729385094
2018-06-01,2556660,24518791,high,medium,6.6431511584597445,40.706074048832924
2018-12-01,1548330,16511034,high,medium,11.274882398605532,40.305671141467855
2018-05-01,2587056,3013180,high,medium,10.183407713361625,40.242291813135346
2018-10-01,846092,6586179,high,medium,8.898170900989044,35.71034476982299
2018-12-01,1806777,21089261,high,medium,8.200714242382066,37.832058027844276
2018-02-01,312065,9153045,high,medium,13.05752432435681,40.29355658674696
2018-12-01,208014,18867566,high,medium,7.764126182136046,46.19375477804264
2018-12-01,2541483,2546349,high,medium,5.893446974096854,43.60755135983365
2018-08-01,164142,6398932,high,medium,6.368105980775429,42.945703109658936
2018-05-01,1403013,13966741,high,medium,10.260162662183102,42.14958068371206
2018-08-01,822523,15900688,high,medium,11.86811133418269,39.27980634688415
2018-10-01,819447,8067464,high,medium,6.366862481115197,42.18673498209719
2018-11-01,1124499,29652322,high,medium,12.058170871820607,37.44939652138472
2018-04-01,1423239,3556758,high,medium,7.635503789057164,46.72408551266022
2018-09-01,821673,29340136,high,medium,7.180033526353394,36.67680794503418
2018-06-01,1463299,9684176,high,medium,8.941950553673777,37.5024299532855
2018-03-01,1260569,20914604,high,medium,5.52987791535885,35.5237766253029
2018-01-01,1596221,17579767,high,medium,10.260025120579275,40.905985080737494
2018-12-01,2934808,12242601,high,medium,5.020188320090174,38.298196498638006
2018-12-01,2214748,16126732,high,medium,12.076263217964934,40.77246702652265
2018-10-01,1271910,18701310,high,medium,9.388661975069446,34.33271075124723
2018-02-01,2153609,22587484,high,medium,11.047218571881944,35.522971103538836
2018-11-01,330334,23834048,high,medium,6.78282837473479,43.38891210209211
2018-02-01,2920242,26194660,high,medium,11.757854926503537,37.909046226683145
2018-08-01,1594364,4927391,high,medium,6.688830609312886,46.494259207522305
2018-10-01,1061414,27546431,high,medium,7.95550354678652,37.32631323550131
2018-05-01,674910,2412191,high,medium,8.192081799360238,40.17988324563936
2018-09-01,2881972,21056725,high,medium,5.076529039628726,38.50312380659778
2018-12-01,456737,28951353,high,medium,6.958551078273471,34.93232783874456
2018-11-01,2551603,24622192,high,medium,7.090984644118264,36.31256546698495
2018-07-01,732015,6635484,high,medium,7.002473968198064,39.13341758840036
2018-09-01,1879154,19536214,high,medium,10.595983270873866,38.70367532489716
2018-07-01,2379507,24617606,high,medium,8.254512111884544,43.31812285446276
2018-05-01,278570,25684429,high,medium,11.166231857671516,35.28866870689309
2018-12-01,1324985,721611,high,medium,6.849384640661139,41.29469514356712
2018-02-01,1061087,22174241,high,medium,9.117681683141491,40.07996165647295
2018-12-01,2186814,26834546,high,medium,5.84898945058399,37.67749111656568
2018-06-01,1414092,26600736,high,medium,9.979437113591635,41.93481088299238
2018-12-01,1095631,28643394,high,medium,14.07167235799224,39.70872695140329
2018-09-01,2890334,20375045,high,medium,12.289857252049737,36.717867798385605
2018-01-01,1038409,6008213,high,medium,6.8656675958333855,44.356770371095145
2018-08-01,1708529,21971927,high,medium,6.477948370098382,43.52079272442303
2018-05-01,1598876,22393342,high,medium,3.673471939709249,39.204844731266164
2018-10-01,1468748,22804916,high,medium,13.03910184751624,41.68432877963197
2018-11-01,1915360,11348255,high,medium,11.236084842167141,35.11772481616076
2018-09-01,2308719,7945032,high,medium,12.71046845691058,41.11176908506041
2018-12-01,2456041,13064167,high,medium,5.035600495854806,43.95275549640023
2018-09-01,1315953,15135056,high,medium,8.957770496255732,42.901180125736644
2018-11-01,2429721,10439250,high,medium,7.5170167080279535,44.736953359158605
2018-10-01,2181964,20107609,high,medium,10.439778887844206,42.31401186529301
2018-11-01,2426688,23949276,high,medium,7.424398606271865,40.339019831090724
2018-12-01,2353112,8411138,high,medium,6.271568540702156,43.6751412211906
2018-09-01,2184767,1585902,high,medium,5.440540524592616,43.73944181210477
2018-05-01,2360503,4154123,high,medium,5.789697683463579,37.714193423933295
2018-07-01,1966359,4403198,high,medium,6.631936516343267,35.46847832000864
2018-08-01,266132,15664125,high,medium,7.066694530233001,45.043782811613156
2018-07-01,790769,23162400,high,medium,6.264687407458068,45.02992184701685
2018-05-01,795199,1468046,high,medium,6.377769780822286,45.84069975730094
2018-01-01,2438926,20051163,high,medium,11.019045057043224,40.54296181775714
2018-12-01,2276495,6859234,high,medium,7.331296825530789,42.27534083092554
2018-07-01,1659336,18036758,high,medium,12.463980993436353,40.63770164120665
2018-11-01,599625,15124592,high,medium,8.109090151491234,39.727863220392
2018-10-01,158238,24609974,high,medium,6.369691063537463,38.10655016603881
2018-01-01,904792,26379046,high,medium,6.468231482506887,46.16265424731672
2018-11-01,2194589,4251888,high,medium,5.243193442130588,39.29092116054682
2018-10-01,379921,25827718,high,medium,4.507815601433535,39.75158189763665
2018-12-01,2695177,9263003,high,medium,9.318785278839133,40.12795035754065
2018-12-01,1106983,4296417,high,medium,5.842200728140976,41.60939456038478
2018-02-01,1394070,13699756,high,medium,13.418223916212579,37.72410192924241
2018-05-01,1746929,23795983,high,medium,8.230656085552438,36.06016044810183
2018-05-01,2881338,2514995,high,medium,5.19300378488647,42.908932772573635
2018-09-01,363942,16499230,high,medium,6.637134245962184,35.55154552900152
2018-06-01,1824757,2996296,high,medium,10.011378811715122,37.31723099596908
2018-02-01,2063554,16807990,high,medium,6.111251941090624,44.922198778259386
2018-02-01,446537,23114345,high,medium,8.299096959317257,41.53731397228028
2018-08-01,2911963,25583828,high,medium,8.444155468212799,40.46527932404652
2018-04-01,2777144,3822073,high,medium,7.14880464333059,47.01484709204685
2018-06-01,2254658,1176396,high,medium,7.4709306230389165,42.5772070522329
2018-04-01,1380575,26027005,high,medium,11.830649616709277,38.28267747790635
2018-03-01,1641305,24432827,high,medium,8.042044680952333,34.885254205523765
2018-11-01,937185,28568952,high,medium,11.766112567473765,39.76371165081084
2018-03-01,619089,10838006,high,medium,12.942113005218987,36.655933394664025
2018-10-01,2163599,25475733,high,medium,12.466312086991923,37.79205556040475
2018-11-01,1459462,11638461,high,medium,7.72384274523982,39.933707035803636
2018-11-01,1227483,13431608,high,medium,5.5036678957526455,37.194974527777006
2018-04-01,370902,22471491,high,medium,8.508790414988198,42.10663142492265
2018-11-01,632525,23327695,high,medium,8.597504207952941,39.629065684736
2018-10-01,918801,16039923,high,medium,6.744264720661192,36.73317842907339
2018-07-01,2498157,20035413,high,medium,4.960066934435435,39.70698366805792
2018-08-01,1880222,10096418,high,medium,8.243052920405242,34.952947775166045
2018-03-01,2527080,337860,high,medium,7.314627490637805,44.45988254876713
2018-03-01,683722,7706437,high,medium,10.454387542892954,35.40358981184933
2018-06-01,2478503,28135184,high,medium,14.340976304848988,39.137373021051665
2018-03-01,1012381,21719311,high,medium,3.8291766179453433,38.79169579161365
2018-09-01,1320517,17387575,high,medium,5.636444646752552,40.366252344120774
2018-06-01,941248,22875217,high,medium,5.991216845069958,43.08256620111271
2018-01-01,1600121,4765143,high,medium,5.177529858714443,38.102300926552594
2018-06-01,1939663,8833252,high,medium,5.057627635564114,41.918182968720146
2018-02-01,2474932,21497410,high,medium,7.678343239251748,34.83487240501625
2018-10-01,1568542,23278234,high,medium,12.31376565252335,37.111030869328175
2018-08-01,2318147,24628714,high,medium,7.433833500997943,43.295413256917975
2018-01-01,1943270,17891226,high,medium,4.982085088598674,42.05843722527497
2018-05-01,2774105,14378759,high,medium,11.230686535270083,36.91606907559451
2018-01-01,2173419,19795250,high,medium,6.5451464631160485,43.587751297157176
2018-05-01,1038819,25876566,high,medium,8.099078063041405,42.174746195511375
2018-04-01,876492,5543749,high,medium,5.124643437629022,43.87304592085627
2018-07-01,1734729,16222321,high,medium,5.932761095962488,40.81342530997926
2018-11-01,392273,24199358,high,medium,10.300089133192895,42.444364804740125
2018-12-01,678822,5046906,high,medium,7.743890431744889,41.56922220685456
2018-08-01,2367957,13811594,high,medium,6.132019707772715,35.71367751165503
2018-10-01,2573818,20596602,high,medium,7.061490949456399,40.04242674910488
2018-04-01,295711,1651348,high,medium,4.404056790833911,41.9091053062054
2018-12-01,2900768,25069224,high,medium,11.622209126107808,41.08192022054111
2018-08-01,1470102,17654560,high,medium,6.117973452922351,38.806916222530184
2018-09-01,2615403,10827994,high,medium,9.716708020475078,40.59571341282612
2018-07-01,2250609,13063631,high,medium,7.154711207327692,43.328523745387145
2018-08-01,1067543,18227069,high,medium,5.4728154677071,44.722538968207616
